classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,4,200,boxcar,3,0.5934250075489753,[7]
linear-discriminant-analysis,csp,4,200,boxcar,3,0.600615722528474,[8]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.7517900761423078,[1]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.7669261801036739,[2]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.7258345632673998,[3]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.8232366247780526,[4]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.7101339026286951,[5]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.8024413989666223,[6]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.7010782129367348,[7]
linear-discriminant-analysis,csp,4,200,boxcar,4,0.7238601255716577,[8]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.6389308704469452,[1]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.5940871316235595,[2]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.7009820935673923,[3]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.6184789411754753,[4]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.6611883766889433,[5]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.6812630952291792,[6]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.5698705079168525,[7]
linear-discriminant-analysis,csp,4,200,boxcar,5,0.5257899732591663,[8]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.5778591356923907,[1]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.5928096388368652,[2]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.5763525300891109,[3]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.5874287143311708,[4]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.575827974835307,[5]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.5570411435581657,[6]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.6177807833528789,[7]
linear-discriminant-analysis,csp,4,200,boxcar,6,0.6185186813710368,[8]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.7240770166677771,[1]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.6454887653431906,[2]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.7632526279892261,[3]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.7408551120120529,[4]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.7590840925443162,[5]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.6428374821196406,[6]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.6792675600520871,[7]
linear-discriminant-analysis,csp,4,200,boxcar,7,0.6683250224171221,[8]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.7788282203868314,[1]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.7764450618664531,[2]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.6932176574027279,[3]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.786842557003823,[4]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.71331393664176,[5]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.7869066880742385,[6]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.6843606748688164,[7]
linear-discriminant-analysis,csp,4,200,boxcar,8,0.7065670043806421,[8]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.5874138942849316,[1]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.5851325462481639,[2]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.594318836746344,[3]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.6319812471977254,[4]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.56651754621967,[5]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.5330879493344579,[6]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.5466460374987457,[7]
linear-discriminant-analysis,csp,4,200,boxcar,9,0.5593539384913674,[8]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.68585684538954,[1]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.6889044316041044,[2]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.6552946335269145,[3]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.6914163162757353,[4]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.6559833861258219,[5]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.7210535015960126,[6]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.6492463982280953,[7]
linear-discriminant-analysis,csp,4,200,boxcar,10,0.6547786483920423,[8]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.5814616153798807,[1]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.614961982076551,[2]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.675903801033583,[3]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.6436685392469396,[4]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.6792152126811346,[5]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.6423743700406428,[6]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.6460789701392831,[7]
linear-discriminant-analysis,csp,4,200,boxcar,11,0.6872898250812244,[8]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.6394598022856011,[1]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.6460886853039618,[2]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.6790805012396066,[3]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.6020273181760446,[4]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.6604241678846581,[5]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.6498633036148449,[6]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.5754401425146605,[7]
linear-discriminant-analysis,csp,4,200,boxcar,12,0.5899618023411747,[8]
