classifier,extractor,window,smoothing_window,smoothing_type,subject,roc_score,test_series
linear-discriminant-analysis,csp,1,100,boxcar,7,0.6493232795882676,[6]
linear-discriminant-analysis,csp,1,100,boxcar,7,0.6731885736285007,[7]
linear-discriminant-analysis,csp,1,100,boxcar,7,0.6708376186141499,[8]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6547934504028775,[1]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6765979710527864,[2]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6526083851701313,[3]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6342653861466606,[4]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6978812591823202,[5]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6715960927358603,[6]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6508173444983658,[7]
linear-discriminant-analysis,csp,1,150,boxcar,1,0.6703263766339506,[8]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.8021664761815375,[1]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.34078519879210606,[2]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.7169226067118687,[3]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.8038188373566614,[4]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.6932885446731024,[5]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.7980367742048524,[6]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.6884695355291409,[7]
linear-discriminant-analysis,csp,1,150,boxcar,2,0.717684041110432,[8]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.6211365787530878,[1]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.6798512976438676,[2]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.7092076732487217,[3]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.7082576535508003,[4]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.7130595989806078,[5]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.6091258743570068,[6]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.6088293539045808,[7]
linear-discriminant-analysis,csp,1,150,boxcar,3,0.6152549412909506,[8]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.7352696577736729,[1]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.767817864275175,[2]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.7217268614290661,[3]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.800804676337611,[4]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.6756964548689727,[5]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.7723360491082528,[6]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.679081280022641,[7]
linear-discriminant-analysis,csp,1,150,boxcar,4,0.674815706779773,[8]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.6677534712978445,[1]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.6627746501008182,[2]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.7011089367578451,[3]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.6532334411709967,[4]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.6704691786152973,[5]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.678432833197988,[6]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.6332784787752429,[7]
linear-discriminant-analysis,csp,1,150,boxcar,5,0.5900903109949809,[8]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.588642024542375,[1]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.6075533163219217,[2]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.5692688436648079,[3]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.6449571229194881,[4]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.578652306563445,[5]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.5751052659513568,[6]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.6360751048359573,[7]
linear-discriminant-analysis,csp,1,150,boxcar,6,0.6115896179282451,[8]
linear-discriminant-analysis,csp,1,150,boxcar,7,0.7123059034256324,[1]
linear-discriminant-analysis,csp,1,150,boxcar,7,0.6416715412315642,[2]
linear-discriminant-analysis,csp,1,150,boxcar,7,0.76222882003837,[3]
linear-discriminant-analysis,csp,1,150,boxcar,7,0.7457407256610181,[4]
linear-discriminant-analysis,csp,1,150,boxcar,7,0.7547316568866899,[5]
linear-discriminant-analysis,csp,1,150,boxcar,7,0.6466842846411486,[6]
linear-discriminant-analysis,csp,1,150,boxcar,7,0.6859613136716622,[7]
